openmp, cores, time, n, iterations, p, d, checksum
openmp, 13, 0.0987861, 721, 8, 0.05, 0.85, 1
openmp, 14, 0.0186939, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.200561, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.204807, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.202327, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.173735, 748, 8, 0.05, 0.85, 1
openmp, 15, 0.163172, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.211056, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.137651, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.00785995, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.00602794, 774, 8, 0.05, 0.85, 1
openmp, 16, 0.010663, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.00880504, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.00683594, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.00816798, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0144701, 800, 8, 0.05, 0.85, 1
openmp, 17, 0.00500202, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.00983906, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.00690293, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.0152519, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.0172651, 824, 7, 0.05, 0.85, 1
openmp, 18, 0.0114021, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.00663781, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.0104182, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.0130849, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.0093739, 848, 8, 0.05, 0.85, 1
openmp, 19, 0.205456, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.055222, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.00707197, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.011327, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.0262001, 871, 8, 0.05, 0.85, 1
openmp, 20, 0.034605, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.206224, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.123009, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.00591087, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.20712, 894, 7, 0.05, 0.85, 1
openmp, 21, 0.189713, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.16348, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.0147948, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.00995994, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.159979, 916, 7, 0.05, 0.85, 1
openmp, 22, 0.202937, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.21091, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.213595, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.123297, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.206383, 938, 7, 0.05, 0.85, 1
openmp, 23, 0.206992, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.21034, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.205994, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.205966, 959, 8, 0.05, 0.85, 1
openmp, 23, 0.212728, 959, 8, 0.05, 0.85, 1
openmp, 24, 0.20211, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.207685, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.154732, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.146856, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.165501, 979, 7, 0.05, 0.85, 1
