openmp, cores, time, n, iterations, p, d, checksum
openmp, 14, 0.0042069, 748, 8, 0.05, 0.85, 1
openmp, 15, 0.175629, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.00571704, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.00582886, 774, 7, 0.05, 0.85, 1
openmp, 15, 0.00537395, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.00703406, 774, 8, 0.05, 0.85, 1
openmp, 16, 0.00591588, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.016773, 800, 7, 0.05, 0.85, 1
openmp, 16, 0.00952196, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.00594616, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0159762, 800, 8, 0.05, 0.85, 1
openmp, 17, 0.205614, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.173496, 824, 7, 0.05, 0.85, 1
openmp, 17, 0.210702, 824, 7, 0.05, 0.85, 1
openmp, 17, 0.207004, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.164373, 824, 7, 0.05, 0.85, 1
openmp, 18, 0.210381, 848, 7, 0.05, 0.85, 1
openmp, 18, 0.207536, 848, 7, 0.05, 0.85, 1
openmp, 18, 0.038398, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.0164351, 848, 7, 0.05, 0.85, 1
openmp, 18, 0.169367, 848, 8, 0.05, 0.85, 1
openmp, 19, 0.0114961, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.171533, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.0103769, 871, 7, 0.05, 0.85, 1
openmp, 19, 0.171866, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.00668907, 871, 8, 0.05, 0.85, 1
openmp, 20, 0.143307, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.0143189, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.206774, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.0139761, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.192617, 894, 7, 0.05, 0.85, 1
openmp, 21, 0.211237, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.205874, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.211964, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.201676, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.207087, 916, 7, 0.05, 0.85, 1
openmp, 22, 0.152218, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.208117, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.206127, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.206172, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.20775, 938, 8, 0.05, 0.85, 1
openmp, 23, 0.211029, 959, 8, 0.05, 0.85, 1
openmp, 23, 0.212642, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.207487, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.205605, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.206895, 959, 7, 0.05, 0.85, 1
openmp, 24, 0.211416, 979, 8, 0.05, 0.85, 1
openmp, 24, 0.212017, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.203406, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.210431, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.371722, 979, 7, 0.05, 0.85, 1
