openmp, cores, time, n, iterations, p, d, checksum
openmp, 8, 0.0308259, 565, 8, 0.05, 0.85, 1
openmp, 8, 0.193268, 565, 9, 0.05, 0.85, 1
openmp, 8, 0.0350342, 565, 8, 0.05, 0.85, 1
openmp, 9, 0.2068, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.0235798, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.0309711, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.031836, 600, 8, 0.05, 0.85, 1
openmp, 9, 0.0316222, 600, 8, 0.05, 0.85, 1
openmp, 10, 0.208279, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.0216329, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.034025, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.0254121, 632, 8, 0.05, 0.85, 1
openmp, 10, 0.0311811, 632, 8, 0.05, 0.85, 1
openmp, 11, 0.209941, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.248591, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.0343039, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.169539, 663, 8, 0.05, 0.85, 1
openmp, 11, 0.19058, 663, 8, 0.05, 0.85, 1
openmp, 12, 0.190062, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.203886, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.0244009, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.046082, 692, 8, 0.05, 0.85, 1
openmp, 12, 0.038132, 692, 8, 0.05, 0.85, 1
openmp, 13, 0.044518, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.0416062, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.0399179, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.03668, 721, 8, 0.05, 0.85, 1
openmp, 13, 0.040802, 721, 8, 0.05, 0.85, 1
openmp, 14, 0.230044, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.0555499, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.045486, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.05334, 748, 8, 0.05, 0.85, 1
openmp, 14, 0.046447, 748, 8, 0.05, 0.85, 1
openmp, 15, 0.048923, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.051029, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.0501359, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.0515699, 774, 8, 0.05, 0.85, 1
openmp, 15, 0.043838, 774, 8, 0.05, 0.85, 1
openmp, 16, 0.0590529, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0654531, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.062618, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.062355, 800, 8, 0.05, 0.85, 1
openmp, 16, 0.0627501, 800, 8, 0.05, 0.85, 1
openmp, 17, 0.0501399, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.147447, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.134013, 824, 7, 0.05, 0.85, 1
openmp, 17, 0.148567, 824, 8, 0.05, 0.85, 1
openmp, 17, 0.154019, 824, 8, 0.05, 0.85, 1
openmp, 18, 0.154355, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.166984, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.16722, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.164382, 848, 8, 0.05, 0.85, 1
openmp, 18, 0.0512171, 848, 8, 0.05, 0.85, 1
openmp, 19, 0.221946, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.054333, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.0499859, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.285262, 871, 8, 0.05, 0.85, 1
openmp, 19, 0.129212, 871, 7, 0.05, 0.85, 1
openmp, 20, 0.052804, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.236877, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.0578461, 894, 8, 0.05, 0.85, 1
openmp, 20, 0.0507381, 894, 7, 0.05, 0.85, 1
openmp, 20, 0.172092, 894, 8, 0.05, 0.85, 1
openmp, 21, 0.240228, 916, 7, 0.05, 0.85, 1
openmp, 21, 0.167296, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.365045, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.239731, 916, 8, 0.05, 0.85, 1
openmp, 21, 0.155294, 916, 7, 0.05, 0.85, 1
openmp, 22, 0.214409, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.227937, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.314863, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.228414, 938, 7, 0.05, 0.85, 1
openmp, 22, 0.0553689, 938, 7, 0.05, 0.85, 1
openmp, 23, 0.169085, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.224553, 959, 8, 0.05, 0.85, 1
openmp, 23, 0.379531, 959, 8, 0.05, 0.85, 1
openmp, 23, 0.22602, 959, 7, 0.05, 0.85, 1
openmp, 23, 0.268271, 959, 7, 0.05, 0.85, 1
openmp, 24, 0.306727, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.14171, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.20519, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.225085, 979, 7, 0.05, 0.85, 1
openmp, 24, 0.357786, 979, 7, 0.05, 0.85, 1
