openmp, cores, time, n, iterations, p, d, checksum
openmp, 15, 0.0104649, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.0155351, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00451684, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00647187, 200, 12, 0.05, 0.85, 1
openmp, 15, 0.00463605, 200, 13, 0.05, 0.85, 1
openmp, 16, 0.00532508, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00530005, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.0383611, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.00442481, 200, 12, 0.05, 0.85, 1
openmp, 16, 0.030617, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00584102, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.0101202, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00605989, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00683403, 200, 12, 0.05, 0.85, 1
openmp, 17, 0.00576019, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.02159, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00943398, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.05233, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00934386, 200, 12, 0.05, 0.85, 1
openmp, 18, 0.00738096, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00828695, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00931907, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.00936413, 200, 12, 0.05, 0.85, 1
openmp, 19, 0.0103891, 200, 11, 0.05, 0.85, 1
openmp, 19, 0.0303969, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00735998, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00942087, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.0103281, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.00536394, 200, 12, 0.05, 0.85, 1
openmp, 20, 0.010355, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.201053, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.201706, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.00918007, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.131189, 200, 12, 0.05, 0.85, 1
openmp, 21, 0.018276, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.00940299, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.0104191, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.204016, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.204849, 200, 12, 0.05, 0.85, 1
openmp, 22, 0.00936604, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.206015, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.204257, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.201044, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.00850797, 200, 12, 0.05, 0.85, 1
openmp, 23, 0.201488, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.200841, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.201093, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.20119, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.0133219, 200, 12, 0.05, 0.85, 1
openmp, 24, 0.205948, 200, 12, 0.05, 0.85, 1
